主体ID,销售组织,客戶編碼,客户,客名,销售部门,销售业务员,商品名称,销售数量,数量,主计量,合计含税金额,线索客户编码,线索客户名称,ERP订单号,ERP订单状态,要求送货日期,创建时间,商品編碼,小類編碼,小類,客戶屬性,訂單總金額
2569691199859326982,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,遼寧銘川帶皮腿扒|15KG (250克+/塊),8,120,千克,1773.6,,,14774969,已登记,2026-06-25 00:00:00,2026-06-25 09:37:13,1300607014,1300607,帶皮腿扒,批發-飛機,1773.6
2569054058640834563,香港事业部,NFT00.003074,信隆(亞洲)有限公司,信隆,分销业务冻品水产部销售部,谭小君,金鷹面精肉|25KG,5,125,千克,4049.75,,,14774691,已登记,2026-06-25 00:00:00,2026-06-24 13:00:59,1300109002,1300109,面精肉,批發-加工,4049.75
2569029826435350537,香港事业部,NFT00.000232,興利號食品有限公司,興利,分销业务冻品水产部销售部,凌靖翔,至尊梅肉|25KG,10,250,千克,8608.75,,,14774631,已登记,2026-06-25 00:00:00,2026-06-24 12:13:58,1300101043,1300101,一號肉,批發-加工,8608.75
2569023839274008577,香港事业部,NFT00.000229,駿利貿易公司,駿利,分销业务冻品水产部销售部,张淑燕,遼寧欣城雞翅尖IQF|10KG,1,10,千克,97,,,14774383,已登记,2026-06-25 00:00:00,2026-06-24 12:02:21,1300627002,1300627,翅尖,批發-飛機,97
2569023512833425410,香港事业部,NFT00.000759,天恆食品有限公司,天恆,分销业务冻品水产部销售部,岑美玉,高峰柱裝羊卷肉|20KG,1,20,千克,1188,,,14774382,已登记,2026-06-25 00:00:00,2026-06-24 12:01:43,1300511002,1300511,羊卷肉,批發-飛機,1188
2569023212208783363,香港事业部,NFT00.000229,駿利貿易公司,駿利,分销业务冻品水产部销售部,张淑燕,八合里牛筋丸(業務裝),1,10,包,1980,,,14774628,已登记,2026-06-25 00:00:00,2026-06-24 12:01:09,1310201023,1310201,丸類.牛肉丸,批發-飛機,1980
2569023212208783363,香港事业部,NFT00.000229,駿利貿易公司,駿利,分销业务冻品水产部销售部,张淑燕,八合里牛肉丸(業務裝),1,10,包,1980,,,14774628,已登记,2026-06-25 00:00:00,2026-06-24 12:01:09,1310201022,1310201,丸類.牛肉丸,批發-飛機,0
2569019372484952068,香港事业部,NFT00.002547,先進食品國際有限公司,先進,分销业务冻品水产部销售部,岑美玉,高峰法式羊排 8 支骨|20KG,10,200,千克,18624,,,14774615,已登记,2026-06-25 00:00:00,2026-06-24 11:53:41,1300501020,1300501,羊排,批發-加工,18624
2569015773302358018,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,金鷹寸骨|10KG (1K*10包),1,10,千克,500,,,14774603,已登记,2026-06-25 00:00:00,2026-06-24 11:46:42,1300111003,1300111,寸骨,批發-飛機,500
2569006393093783555,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,山東帶骨鴨腿|10KG（220-240G/只）,1,10,千克,1262.95,,,14774574,已登记,2026-06-25 00:00:00,2026-06-24 11:28:31,1300902011,1300902,帶骨整腿,凍肉店,1262.95
2569006393093783555,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,遼寧欣城雞翅尖IQF|10KG,1,10,千克,1262.95,,,14774574,已登记,2026-06-25 00:00:00,2026-06-24 11:28:31,1300627002,1300627,翅尖,凍肉店,0
2569006393093783555,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,遼寧欣城帶骨雞全腿 300-320G|15KG,2,30,千克,1262.95,,,14774574,已登记,2026-06-25 00:00:00,2026-06-24 11:28:31,1300603041,1300603,帶骨全腿,凍肉店,0
2569006393093783555,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,遼寧銘川帶皮腿扒|15KG (300克+/塊),3,45,千克,1262.95,,,14774574,已登记,2026-06-25 00:00:00,2026-06-24 11:28:31,1300607015,1300607,帶皮腿扒,凍肉店,0
2568990828132302852,香港事业部,NFT00.000169,福源食品有限公司,福源,分销业务冻品水产部销售部,罗展勤,遼寧銘川帶皮腿扒|15KG (300克+/塊),10,150,千克,2217,,,14774347,已登记,2026-06-24 00:00:00,2026-06-24 10:58:18,1300607015,1300607,帶皮腿扒,批發-加工,2217
2568977238878846982,香港事业部,NFT00.000168,明記凍肉,明記,分销业务冻品水产部销售部,凌靖翔,遼寧欣城琵琶腿130-150G|10KG(5KG*2),1,10,千克,129,,,14773515,已登记,2026-06-24 00:00:00,2026-06-24 10:31:56,1300624103,1300624,琵琶腿,凍肉店,129
2568971071282741250,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,遼寧欣城帶皮腿扒|15KG (250-300/塊),1,15,千克,221.7,,,14774274,已登记,2026-06-24 00:00:00,2026-06-24 10:19:59,1300607016,1300607,帶皮腿扒,批發-飛機,221.7
2568953272938266632,香港事业部,NFT00.000273,皇品有限公司,皇品,分销业务冻品水产部销售部,凌靖翔,遼寧欣城去皮雞胸肉|12KG,1,12,千克,141.6,,,14773371,已关闭,2026-06-24 00:00:00,2026-06-24 09:45:26,1300612023,1300612,去皮胸肉,批發-飛機,141.6
2568950360950439941,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,遼寧銘川帶皮腿扒|15KG (300克+/塊),6,90,千克,1330.2,,,14773358,已登记,2026-06-24 00:00:00,2026-06-24 09:39:47,1300607015,1300607,帶皮腿扒,批發-飛機,1330.2
2568929624848334855,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,遼寧嘉士德帶骨雞全腿 160-180G|15KG,1,15,千克,234.75,,,14773329,已关闭,2026-06-24 00:00:00,2026-06-24 08:59:33,1300603095,1300603,帶骨全腿,批發-飛機,234.75
2568924161673003015,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,河南去皮上腿肉|12KG,2,24,千克,379.2,,,14774234,已登记,2026-06-24 00:00:00,2026-06-24 08:48:58,1300609001,1300609,去皮上腿肉,批發-飛機,379.2
2568322007235035145,香港事业部,NFT00.000090,姚氏食品有限公司,姚氏,分销业务冻品水产部销售部,黄佩连,遼寧銘川帶皮腿扒|15KG (300克+/塊),6,90,千克,1330.2,,,14774033,已登记,2026-06-24 00:00:00,2026-06-23 13:20:38,1300607015,1300607,帶皮腿扒,批發-飛機,1330.2
2568264437516468232,香港事业部,NFT00.000385,誠信凍肉有限公司,誠信,分销业务冻品水产部销售部,李华兴,遼寧欣城帶骨雞全腿 280-300G|15KG,2,30,千克,377.1,,,14772995,已关闭,2026-06-23 00:00:00,2026-06-23 11:28:55,1300603040,1300603,帶骨全腿,凍肉店,377.1
2568259412381663239,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,遼寧欣城帶骨雞全腿 300-320G|15KG,2,30,千克,1042.2,,,14772993,已登记,2026-06-24 00:00:00,2026-06-23 11:19:11,1300603041,1300603,帶骨全腿,凍肉店,1042.2
2568259412381663239,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,遼寧銘川帶皮腿扒|15KG (300克+/塊),3,45,千克,1042.2,,,14772993,已登记,2026-06-24 00:00:00,2026-06-23 11:19:11,1300607015,1300607,帶皮腿扒,凍肉店,0
2568241880325160964,香港事业部,NFT00.000168,明記凍肉,明記,分销业务冻品水产部销售部,凌靖翔,遼寧欣城琵琶腿130-150G|10KG(5KG*2),1,10,千克,129,,,14773785,已登记,2026-06-23 00:00:00,2026-06-23 10:45:09,1300624103,1300624,琵琶腿,凍肉店,129
2567647946477666306,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,河南去皮上腿肉|12KG,1,12,千克,189.6,,,14772564,已登记,2026-06-23 00:00:00,2026-06-22 15:32:46,1300609001,1300609,去皮上腿肉,批發-飛機,189.6
2567623224668979205,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,遼寧銘川帶皮腿扒|15KG (300克+/塊),1,15,千克,221.7,,,14771531,已登记,2026-06-23 00:00:00,2026-06-22 14:44:48,1300607015,1300607,帶皮腿扒,批發-飛機,221.7
2567585712401547267,香港事业部,15MYKD.80036688,美亞食品貿易有限公司,美亞,分销业务冻品水产部销售部,许至邦,高峰法式羊排 8 支骨|20KG,2,40,千克,3763.2,,,14772381,已登记,2026-06-23 00:00:00,2026-06-22 13:32:02,1300501020,1300501,羊排,批發-加工,3763.2
2567582242091040776,香港事业部,15MYKD.80036688,美亞食品貿易有限公司,美亞,分销业务冻品水产部销售部,许至邦,遼寧欣城帶皮腿扒|15KG (250-300/塊),25,375,千克,5542.5,,,14772379,已登记,2026-06-23 00:00:00,2026-06-22 13:25:17,1300607016,1300607,帶皮腿扒,批發-加工,5542.5
2567536388997120005,香港事业部,NFT00.003074,信隆(亞洲)有限公司,信隆,分销业务冻品水产部销售部,谭小君,伊美佳4支骨法式羊排|20KG,4,80,千克,5820,,,14771450,已登记,2026-06-23 00:00:00,2026-06-22 11:56:19,1300501031,1300501,羊排,批發-加工,5820
2567534464851771393,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,金鷹面精肉|25KG,7,175,千克,5669.65,,,14772281,已登记,2026-06-23 00:00:00,2026-06-22 11:52:35,1300109002,1300109,面精肉,批發-飛機,5669.65
2567524741045813252,香港事业部,NFT00.000091,恆昌凍肉食品有限公司,恆昌,分销业务冻品水产部销售部,谭小君,金鷹寸骨|10KG (1K*10包),2,20,千克,2649.9,,,14772235,已登记,2026-06-22 00:00:00,2026-06-22 11:33:43,1300111003,1300111,寸骨,批發-加工,2649.9
2567524741045813252,香港事业部,NFT00.000091,恆昌凍肉食品有限公司,恆昌,分销业务冻品水产部销售部,谭小君,高峰網裝羊肩卷肉| 18KG,1,18,千克,2649.9,,,14772235,已登记,2026-06-22 00:00:00,2026-06-22 11:33:43,1300503009,1300503,羊肩卷肉,批發-加工,0
2567524741045813252,香港事业部,NFT00.000091,恆昌凍肉食品有限公司,恆昌,分销业务冻品水产部销售部,谭小君,遼寧欣城翅根|10KG(60克以上/只),1,10,千克,2649.9,,,14772235,已登记,2026-06-22 00:00:00,2026-06-22 11:33:43,1300626003,1300626,翅根,批發-加工,0
2567524741045813252,香港事业部,NFT00.000091,恆昌凍肉食品有限公司,恆昌,分销业务冻品水产部销售部,谭小君,遼寧欣城雞翅尖IQF|10KG,1,10,千克,2649.9,,,14772235,已登记,2026-06-22 00:00:00,2026-06-22 11:33:43,1300627002,1300627,翅尖,批發-加工,0
2567521502640472066,香港事业部,NFT00.000091,恆昌凍肉食品有限公司,恆昌,分销业务冻品水产部销售部,谭小君,遼寧欣城琵琶腿130-150G|10KG(5KG*2),2,20,千克,733.5,,,14771395,已登记,2026-06-22 00:00:00,2026-06-22 11:27:27,1300624103,1300624,琵琶腿,批發-加工,733.5
2567521502640472066,香港事业部,NFT00.000091,恆昌凍肉食品有限公司,恆昌,分销业务冻品水产部销售部,谭小君,山東鴨胸肉|10KG(220-240克/塊),2,20,千克,733.5,,,14771395,已登记,2026-06-22 00:00:00,2026-06-22 11:27:27,1300903006,1300903,生鴨胸,批發-加工,0
2567521502640472066,香港事业部,NFT00.000091,恆昌凍肉食品有限公司,恆昌,分销业务冻品水产部销售部,谭小君,遼寧盛佳康雞骨架|15KG,3,45,千克,733.5,,,14771395,已登记,2026-06-22 00:00:00,2026-06-22 11:27:27,1300605007,1300605,雞骨架,批發-加工,0
2567519741703880710,香港事业部,NFT00.000759,天恆食品有限公司,天恆,分销业务冻品水产部销售部,岑美玉,中國梅肉|25KG,2,50,千克,1287,,,14772214,已登记,2026-06-22 00:00:00,2026-06-22 11:24:02,1300101040,1300101,一號肉,批發-飛機,1287
2567516932818337799,香港事业部,NFT00.002474,明記冷凍食品有限公司,明記冷凍,分销业务冻品水产部销售部,岑美玉,華英煙熏鴨胸肉|10KG (220-240G/塊)日文包裝,2,20,千克,2631.3,,,14772206,已登记,2026-06-23 00:00:00,2026-06-22 11:18:35,1300904023,1300904,煙熏鴨胸,批發-加工,2631.3
2567516932818337799,香港事业部,NFT00.002474,明記冷凍食品有限公司,明記冷凍,分销业务冻品水产部销售部,岑美玉,至尊梅肉|25KG,2,50,千克,2631.3,,,14772206,已登记,2026-06-23 00:00:00,2026-06-22 11:18:35,1300101043,1300101,一號肉,批發-加工,0
2567516932818337799,香港事业部,NFT00.002474,明記冷凍食品有限公司,明記冷凍,分销业务冻品水产部销售部,岑美玉,山東帶骨鴨腿|10KG（200-220G/只）,3,30,千克,2631.3,,,14772206,已登记,2026-06-23 00:00:00,2026-06-22 11:18:35,1300902010,1300902,帶骨整腿,批發-加工,0
2567512835396468737,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,金鷹寸骨|10KG (1K*10包),1,10,千克,1537.2,,,14771359,已登记,2026-06-23 00:00:00,2026-06-22 11:10:37,1300111003,1300111,寸骨,凍肉店,1537.2
2567512835396468737,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,遼寧欣城帶骨雞全腿 300-320G|15KG,2,30,千克,1537.2,,,14771359,已登记,2026-06-23 00:00:00,2026-06-22 11:10:37,1300603041,1300603,帶骨全腿,凍肉店,0
2567512835396468737,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,遼寧銘川帶皮腿扒|15KG (300克+/塊),3,45,千克,1537.2,,,14771359,已登记,2026-06-23 00:00:00,2026-06-22 11:10:37,1300607015,1300607,帶皮腿扒,凍肉店,0
2567508557609041929,香港事业部,NFT00.002547,先進食品國際有限公司,先進,分销业务冻品水产部销售部,岑美玉,精品面精肉|25KG,2,50,千克,1608.75,,,14772191,已登记,2026-06-23 00:00:00,2026-06-22 11:02:20,1300109012,1300109,面精肉,批發-加工,1608.75
2567497631212240896,香港事业部,NFT00.000185,萬駿貿易公司,萬駿,分销业务冻品水产部销售部,岑美玉,中國梅肉|25KG,5,125,千克,3185,,,14772177,已登记,2026-06-22 00:00:00,2026-06-22 10:41:06,1300101040,1300101,一號肉,批發-加工,3185
2567497459436617728,香港事业部,NFT00.000168,明記凍肉,明記,分销业务冻品水产部销售部,凌靖翔,遼寧欣城琵琶腿130-150G|10KG(5KG*2),1,10,千克,130,,,14771297,已登记,2026-06-22 00:00:00,2026-06-22 10:40:47,1300624103,1300624,琵琶腿,凍肉店,130
2567480691861225476,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,遼寧欣城帶皮腿扒|15KG (250-300/塊),1,15,千克,221.7,,,14772117,已登记,2026-06-22 00:00:00,2026-06-22 10:08:15,1300607016,1300607,帶皮腿扒,批發-飛機,221.7
2567476448433537025,香港事业部,NFT00.003177,翎凰凍肉有限公司,翎凰,分销业务冻品水产部销售部,凌靖翔,至尊梅肉|25KG,15,375,千克,15369.65,,,14771218,已登记,2026-06-23 00:00:00,2026-06-22 10:00:02,1300101043,1300101,一號肉,批發-加工,15369.65
2567476448433537025,香港事业部,NFT00.003177,翎凰凍肉有限公司,翎凰,分销业务冻品水产部销售部,凌靖翔,金鷹面精肉|25KG,2,50,千克,15369.65,,,14771218,已登记,2026-06-23 00:00:00,2026-06-22 10:00:02,1300109002,1300109,面精肉,批發-加工,0
2567467325923000327,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,遼寧欣城帶骨雞全腿 280-300G|15KG,1,15,千克,188.55,,,14771213,已登记,2026-06-22 00:00:00,2026-06-22 09:42:19,1300603040,1300603,帶骨全腿,批發-飛機,188.55
2567462850567077893,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,河南去皮上腿肉|12KG,2,24,千克,379.2,,,14771974,已登记,2026-06-22 00:00:00,2026-06-22 09:33:38,1300609001,1300609,去皮上腿肉,批發-飛機,379.2
2567393993651388419,香港事业部,NFT00.000169,福源食品有限公司,福源,分销业务冻品水产部销售部,罗展勤,遼寧銘川帶皮腿扒|15KG (300克+/塊),15,225,千克,3325.5,,,14771949,已登记,2026-06-22 00:00:00,2026-06-22 07:20:06,1300607015,1300607,帶皮腿扒,批發-加工,3325.5
2566024019366117376,香港事业部,NFT00.000091,恆昌凍肉食品有限公司,恆昌,分销业务冻品水产部销售部,谭小君,金鷹寸骨|10KG (1K*10包),2,20,千克,990,,,14770925,已登记,2026-06-20 00:00:00,2026-06-20 11:01:56,1300111003,1300111,寸骨,批發-加工,990
2566020411593588738,香港事业部,NFT00.003034,豪氣有限公司,豪氣,分销业务冻品水产部销售部,萧景新,高峰柱裝羊卷肉|20KG,1,20,千克,1188,,,14770923,已登记,2026-06-22 00:00:00,2026-06-20 10:54:57,1300511002,1300511,羊卷肉,批發-加工,1188
2566011280493117448,香港事业部,NFT00.000185,萬駿貿易公司,萬駿,分销业务冻品水产部销售部,岑美玉,中國梅肉|25KG,10,250,千克,6305,,,14770921,已登记,2026-06-20 00:00:00,2026-06-20 10:37:13,1300101040,1300101,一號肉,批發-加工,6305
2566003283240943623,香港事业部,NFT00.000168,明記凍肉,明記,分销业务冻品水产部销售部,凌靖翔,遼寧欣城雞翅尖IQF|10KG,1,10,千克,97,,,14770901,已登记,2026-06-20 00:00:00,2026-06-20 10:21:43,1300627002,1300627,翅尖,凍肉店,97
2565990372569251845,香港事业部,NFT00.003177,翎凰凍肉有限公司,翎凰,分销业务冻品水产部销售部,凌靖翔,高峰法式羊排 8 支骨|20KG,1,20,千克,2589.6,,,14771795,已登记,2026-06-20 00:00:00,2026-06-20 09:56:41,1300501020,1300501,羊排,批發-加工,2589.6
2565990372569251845,香港事业部,NFT00.003177,翎凰凍肉有限公司,翎凰,分销业务冻品水产部销售部,凌靖翔,遼寧盛佳康去皮雞胸肉|12KG,5,60,千克,2589.6,,,14771795,已登记,2026-06-20 00:00:00,2026-06-20 09:56:41,1300612031,1300612,去皮胸肉,批發-加工,0
2565971440376479751,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,河南去皮上腿肉|12KG,12,144,千克,2275.2,,,14771757,已登记,2026-06-20 00:00:00,2026-06-20 09:19:57,1300609001,1300609,去皮上腿肉,批發-飛機,2275.2
2564601156830494726,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,華英帶骨鴨腿|10KG (260-280G/只),1,10,千克,132,,,14770582,已登记,2026-06-20 00:00:00,2026-06-18 13:01:13,1300902006,1300902,帶骨整腿,批發-飛機,132
2564585334170976257,香港事业部,NFT00.000230,恆輝貿易公司,恆輝,分销业务冻品水产部销售部,凌靖翔,高峰柱裝羊卷肉|20KG,1,20,千克,1188,,,14770313,已登记,2026-06-20 00:00:00,2026-06-18 12:30:32,1300511002,1300511,羊卷肉,批發-飛機,1188
2564571882310336514,香港事业部,NFT00.000759,天恆食品有限公司,天恆,分销业务冻品水产部销售部,岑美玉,高峰去脂羊西冷|20KG,1,20,千克,1960.2,,,14769365,已登记,2026-06-20 00:00:00,2026-06-18 12:04:25,1300510007,1300510,其他,批發-飛機,1960.2
2564564331757830148,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,至尊梅肉|25KG,1,25,千克,1977.75,,,14769346,已登记,2026-06-22 00:00:00,2026-06-18 11:49:47,1300101043,1300101,一號肉,凍肉店,1977.75
2564564331757830148,香港事业部,NFT00.000774,新昌,新昌,分销业务冻品水产部,张淑燕,遼寧欣城帶骨雞全腿 300-320G|15KG,2,30,千克,1977.75,,,14769346,已登记,2026-06-22 00:00:00,2026-06-18 11:49:47,1300603041,1300603,帶骨全腿,凍肉店,0
